trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2088,False,"{'a': 0.2, 'e': 0.12380535102514234}",20,13,13.807590772350324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.2, 'e': 0.1236815456741172}",20,9,16.84217658106763,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.2, 'e': 0.12355786412844308}",20,15,10.531963405523626,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.2, 'e': 0.12343430626431463}",25,19,8.765363587478767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.2, 'e': 0.12331087195805032}",20,9,5.37930771860048,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2093,False,"{'a': 0.2, 'e': 0.12318756108609227}",25,20,8.507408030950941,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.2, 'e': 0.12306437352500618}",25,6,-9.340595244443346,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2095,False,"{'a': 0.2, 'e': 0.12294130915148117}",25,0,-31.961881570898697,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
2096,False,"{'a': 0.2, 'e': 0.12281836784232969}",25,13,17.351403096702214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.2, 'e': 0.12269554947448735}",25,14,20.838598318237956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.2, 'e': 0.12257285392501287}",35,24,23.948179461783553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.2, 'e': 0.12245028107108785}",20,11,9.015699952002235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.2, 'e': 0.12232783079001676}",30,17,25.96415685735515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.2, 'e': 0.12220550295922675}",20,6,23.356365809441638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.2, 'e': 0.12208329745626752}",25,5,38.746355180467305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.2, 'e': 0.12196121415881125}",25,16,16.777376976357722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.2, 'e': 0.12183925294465245}",25,15,11.387000162560943,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.2, 'e': 0.1217174136917078}",25,14,10.499649753599344,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.2, 'e': 0.12159569627801609}",20,14,11.458279747008167,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.2, 'e': 0.12147410058173808}",25,11,23.221842540359305,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.2, 'e': 0.12135262648115634}",20,8,21.925226389939837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.2, 'e': 0.12123127385467519}",20,10,14.277103098009636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.2, 'e': 0.12111004258082052}",20,15,9.289621529531795,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.2, 'e': 0.1209889325382397}",20,15,1.4842931949562346,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.2, 'e': 0.12086794360570145}",25,12,23.654950669796378,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.2, 'e': 0.12074707566209575}",20,6,22.36038176288359,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.2, 'e': 0.12062632858643366}",20,14,12.308390704927117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.2, 'e': 0.12050570225784722}",35,21,15.428198045235387,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2116,False,"{'a': 0.2, 'e': 0.12038519655558938}",20,15,9.173435528232808,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.2, 'e': 0.12026481135903379}",25,17,15.124367040681456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.2, 'e': 0.12014454654767476}",20,7,21.918080697694798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.2, 'e': 0.12002440200112709}",20,14,11.529880570092628,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.2, 'e': 0.11990437759912596}",30,0,33.21242841857031,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
2121,False,"{'a': 0.2, 'e': 0.11978447322152684}",20,13,13.692891775843094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.2, 'e': 0.11966468874830531}",30,10,34.4498651249147,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.2, 'e': 0.11954502405955701}",25,15,19.979132340979536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.2, 'e': 0.11942547903549745}",25,0,-6.127441113661374,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2125,False,"{'a': 0.2, 'e': 0.11930605355646196}",30,16,14.474630220051164,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2126,False,"{'a': 0.2, 'e': 0.11918674750290549}",20,16,6.834282861151977,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.2, 'e': 0.11906756075540259}",20,13,10.510180068622443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.2, 'e': 0.11894849319464719}",35,1,40.369564686881866,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 0}",1
2129,False,"{'a': 0.2, 'e': 0.11882954470145254}",25,8,28.27381599282264,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.2, 'e': 0.11871071515675109}",20,15,8.111961598950725,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.2, 'e': 0.11859200444159435}",20,12,7.771266046097683,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.2, 'e': 0.11847341243715274}",20,2,32.318582580002456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.2, 'e': 0.1183549390247156}",20,2,30.543462924559247,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.2, 'e': 0.11823658408569088}",25,18,12.773297688228359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.2, 'e': 0.11811834750160519}",20,13,5.970445153498999,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.2, 'e': 0.11800022915410358}",20,6,7.895759094151826,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2137,False,"{'a': 0.2, 'e': 0.11788222892494947}",25,15,16.242577113592482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.2, 'e': 0.11776434669602452}",25,8,-22.661390369817887,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
2139,False,"{'a': 0.2, 'e': 0.1176465823493285}",20,7,-20.85962962877549,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2140,False,"{'a': 0.2, 'e': 0.11752893576697916}",25,11,18.158013017948452,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.2, 'e': 0.11741140683121218}",25,16,-24.14698908280216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2142,False,"{'a': 0.2, 'e': 0.11729399542438097}",20,10,21.718403574138026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.2, 'e': 0.11717670142895659}",20,12,18.098311438803062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.2, 'e': 0.11705952472752763}",20,9,7.7282961283421665,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2145,False,"{'a': 0.2, 'e': 0.1169424652028001}",25,0,39.36486133600722,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2146,False,"{'a': 0.2, 'e': 0.1168255227375973}",20,12,0.7265344425096205,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2147,False,"{'a': 0.2, 'e': 0.1167086972148597}",30,8,37.718105571159946,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.2, 'e': 0.11659198851764484}",25,13,19.425891519333867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.2, 'e': 0.1164753965291272}",25,11,-5.545310811171317,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
2150,False,"{'a': 0.2, 'e': 0.11635892113259806}",25,12,21.705149058095266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.2, 'e': 0.11624256221146546}",25,19,9.785801003760504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.2, 'e': 0.116126319649254}",25,13,22.965460158274066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.2, 'e': 0.11601019332960474}",30,16,10.547387340631262,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2154,False,"{'a': 0.2, 'e': 0.11589418313627514}",25,3,43.87118619589338,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.2, 'e': 0.11577828895313887}",20,10,20.305301245554798,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.2, 'e': 0.11566251066418573}",25,14,19.6023559589345,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.2, 'e': 0.11554684815352155}",30,18,19.73438983608912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.2, 'e': 0.11543130130536802}",25,11,-15.828528966062283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2159,False,"{'a': 0.2, 'e': 0.11531587000406265}",20,12,15.806082330095307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.2, 'e': 0.1152005541340586}",30,16,-14.161183283356898,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2161,False,"{'a': 0.2, 'e': 0.11508535357992454}",20,14,12.33187080872365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.2, 'e': 0.11497026822634461}",30,17,24.90189595830526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.2, 'e': 0.11485529795811826}",25,8,29.577108225153754,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.2, 'e': 0.11474044266016015}",20,14,11.010474382486729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.2, 'e': 0.11462570221749999}",30,8,17.04247686263128,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2166,False,"{'a': 0.2, 'e': 0.11451107651528249}",25,11,22.71572346531494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.2, 'e': 0.11439656543876721}",35,24,19.99128096803755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.2, 'e': 0.11428216887332844}",20,13,13.86799374587511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.2, 'e': 0.11416788670445512}",25,11,-39.01688093956891,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
2170,False,"{'a': 0.2, 'e': 0.11405371881775066}",20,9,6.60771189651469,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2171,False,"{'a': 0.2, 'e': 0.11393966509893291}",25,2,23.271512440338874,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2172,False,"{'a': 0.2, 'e': 0.11382572543383399}",20,12,16.331184065675245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.2, 'e': 0.11371189970840015}",25,18,13.37230387441446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.2, 'e': 0.11359818780869176}",25,12,24.285184006760563,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.2, 'e': 0.11348458962088306}",30,19,21.469910387211854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.2, 'e': 0.11337110503126219}",20,13,-29.133576505015398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2177,False,"{'a': 0.2, 'e': 0.11325773392623092}",30,16,2.027083260199007,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2178,False,"{'a': 0.2, 'e': 0.1131444761923047}",25,16,12.755776457397758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.2, 'e': 0.11303133171611239}",25,17,13.82225314055302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.2, 'e': 0.11291830038439628}",25,11,15.547074427633076,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.2, 'e': 0.11280538208401188}",25,0,36.551085106553145,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2182,False,"{'a': 0.2, 'e': 0.11269257670192787}",35,23,21.7419135876463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.2, 'e': 0.11257988412522593}",20,14,13.066765499045086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.2, 'e': 0.1124673042411007}",25,12,20.470498979106885,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.2, 'e': 0.1123548369368596}",30,21,3.827822802064216,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2186,False,"{'a': 0.2, 'e': 0.11224248209992274}",30,20,19.643975760827686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.2, 'e': 0.11213023961782281}",20,14,9.374566792127526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.2, 'e': 0.11201810937820499}",25,17,12.591236639950873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.2, 'e': 0.11190609126882678}",30,19,12.102717913622698,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.2, 'e': 0.11179418517755796}",25,13,-26.251457504632516,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
2191,False,"{'a': 0.2, 'e': 0.1116823909923804}",25,11,25.914493788505972,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.2, 'e': 0.11157070860138803}",25,12,-31.54650581694456,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2193,False,"{'a': 0.2, 'e': 0.11145913789278664}",20,5,4.2274727888455566,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2194,False,"{'a': 0.2, 'e': 0.11134767875489385}",30,22,14.334410621297492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.2, 'e': 0.11123633107613895}",25,11,23.326931977171345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.2, 'e': 0.11112509474506281}",20,0,22.028761269890204,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2197,False,"{'a': 0.2, 'e': 0.11101396965031775}",20,10,16.932709216854533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.2, 'e': 0.11090295568066744}",20,16,7.686963413161471,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.2, 'e': 0.11079205272498677}",20,9,-24.42132949082494,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
2200,False,"{'a': 0.2, 'e': 0.11068126067226178}",25,15,8.809197555827629,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.2, 'e': 0.11057057941158951}",30,18,10.90738993832825,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2202,False,"{'a': 0.2, 'e': 0.11046000883217792}",25,12,10.106070036362503,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2203,False,"{'a': 0.2, 'e': 0.11034954882334574}",20,10,18.37416850661745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.2, 'e': 0.1102391992745224}",20,12,16.535570523852115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.2, 'e': 0.11012896007524788}",20,14,9.280294768496928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.2, 'e': 0.11001883111517263}",25,17,15.733264800185342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.2, 'e': 0.10990881228405747}",25,12,13.358150602633849,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.2, 'e': 0.10979890347177342}",25,13,23.64493214471323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.2, 'e': 0.10968910456830164}",20,13,12.013759448513996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.2, 'e': 0.10957941546373333}",25,7,31.8849386302788,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.2, 'e': 0.1094698360482696}",20,16,6.551311202032995,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.2, 'e': 0.10936036621222132}",25,15,21.358991644454914,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.2, 'e': 0.10925100584600911}",30,7,25.301279726021793,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2214,False,"{'a': 0.2, 'e': 0.1091417548401631}",20,8,5.555392245525153,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2215,False,"{'a': 0.2, 'e': 0.10903261308532293}",20,4,0.6335272995228285,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2216,False,"{'a': 0.2, 'e': 0.1089235804722376}",20,11,10.176627626447535,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.2, 'e': 0.10881465689176537}",30,18,24.301378508257454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.2, 'e': 0.1087058422348736}",25,18,-12.066426152868647,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
2219,False,"{'a': 0.2, 'e': 0.10859713639263872}",30,16,-13.634058942952915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2220,False,"{'a': 0.2, 'e': 0.10848853925624609}",25,19,9.470331781793307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.2, 'e': 0.10838005071698985}",35,15,37.068788141523335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.2, 'e': 0.10827167066627286}",20,13,14.016213756241772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.2, 'e': 0.10816339899560658}",30,8,39.19559706733408,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.2, 'e': 0.10805523559661097}",20,10,4.145064812032755,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2225,False,"{'a': 0.2, 'e': 0.10794718036101436}",25,15,17.5776774384752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.2, 'e': 0.10783923318065335}",30,12,18.115810078857375,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2227,False,"{'a': 0.2, 'e': 0.10773139394747269}",20,14,10.865988986781936,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.2, 'e': 0.10762366255352522}",20,11,15.053570581994563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.2, 'e': 0.1075160388909717}",25,20,9.573398919451774,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.2, 'e': 0.10740852285208072}",20,12,13.835471573893802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.2, 'e': 0.10730111432922863}",25,16,14.848044998760063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.2, 'e': 0.1071938132148994}",20,10,5.754437972948134,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2233,False,"{'a': 0.2, 'e': 0.1070866194016845}",20,10,18.053584305744106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.2, 'e': 0.10697953278228281}",20,16,9.229474356057272,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.2, 'e': 0.10687255324950053}",20,0,33.78501182327636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2236,False,"{'a': 0.2, 'e': 0.10676568069625103}",20,15,9.188370997072742,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.2, 'e': 0.10665891501555477}",25,13,20.6995787449391,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.2, 'e': 0.10655225610053921}",20,8,11.34475017700997,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.2, 'e': 0.10644570384443867}",20,14,12.563368232181906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.2, 'e': 0.10633925814059424}",25,18,10.773802092754966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.2, 'e': 0.10623291888245365}",30,17,24.908527163347472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.2, 'e': 0.1061266859635712}",35,23,11.664337148728102,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2243,False,"{'a': 0.2, 'e': 0.10602055927760762}",30,17,21.43662810347538,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.2, 'e': 0.10591453871833001}",25,15,13.235289467341783,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.2, 'e': 0.10580862417961168}",30,16,25.94006791168841,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.2, 'e': 0.10570281555543207}",20,12,2.4006905532958305,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2247,False,"{'a': 0.2, 'e': 0.10559711273987664}",30,10,30.51642101702435,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.2, 'e': 0.10549151562713677}",20,16,7.0818168971444315,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.2, 'e': 0.10538602411150963}",25,7,32.352119000444645,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.2, 'e': 0.10528063808739813}",20,10,15.005167110890584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.2, 'e': 0.10517535744931072}",25,7,25.419973794570765,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2252,False,"{'a': 0.2, 'e': 0.10507018209186142}",25,15,21.206473093558266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.2, 'e': 0.10496511190976955}",25,18,10.726602983055914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.2, 'e': 0.10486014679785978}",25,4,3.6279196224182275,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
2255,False,"{'a': 0.2, 'e': 0.10475528665106192}",20,0,12.265340152456286,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2256,False,"{'a': 0.2, 'e': 0.10465053136441085}",35,20,19.260187736296665,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.2, 'e': 0.10454588083304645}",25,18,14.4759487749159,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.2, 'e': 0.1044413349522134}",25,0,31.386526966908942,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2259,False,"{'a': 0.2, 'e': 0.10433689361726119}",25,14,25.239274842390543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2260,False,"{'a': 0.2, 'e': 0.10423255672364393}",30,0,40.000701037273636,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2261,False,"{'a': 0.2, 'e': 0.10412832416692028}",20,4,30.522809490457064,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2262,False,"{'a': 0.2, 'e': 0.10402419584275335}",20,14,10.880387169320676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.2, 'e': 0.1039201716469106}",20,8,22.87892071591587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.2, 'e': 0.10381625147526369}",25,15,16.94709343009878,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.2, 'e': 0.10371243522378842}",25,18,11.383328981912847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.2, 'e': 0.10360872278856463}",25,11,-59.6560801322725,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
2267,False,"{'a': 0.2, 'e': 0.10350511406577606}",20,7,10.029045287208534,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2268,False,"{'a': 0.2, 'e': 0.10340160895171029}",30,17,14.104609859713864,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2269,False,"{'a': 0.2, 'e': 0.10329820734275857}",25,12,20.91172252641283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.2, 'e': 0.10319490913541582}",25,8,28.077291904821315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
